symbol,output_size,window_size,data_mode,n_estimators,criterion,min_samples_leaf,max_depth,max_string_lenght:,val_score,test_score,balance_score
AMZN,14,3,2,10,entropy,5,5,1000,0.6590909090909091,0.5306122448979592,0.5789473684210527
MSFT,14,3,1,10,gini,5,10,10000,0.6590909090909091,0.7551020408163265,0.625
MSFT,7,14,2,10,entropy,5,2,20000,0.6590909090909091,0.5714285714285714,0.8055555555555556
TSLA,14,3,2,10,entropy,5,9,500,0.6590909090909091,0.6530612244897959,0.631578947368421
MSFT,7,14,2,10,gini,5,7,20000,0.6590909090909091,0.6071428571428571,0.6944444444444444
MSFT,7,14,2,10,gini,5,6,20000,0.6590909090909091,0.6785714285714286,0.6944444444444444
MSFT,7,14,2,10,gini,5,2,20000,0.6590909090909091,0.5714285714285714,0.5277777777777778
MSFT,14,3,2,5,entropy,5,7,1000,0.6590909090909091,0.5714285714285714,0.8125
MSFT,7,14,2,100,gini,5,2,20000,0.6590909090909091,0.5357142857142857,0.6388888888888888
TSLA,14,3,2,10,entropy,5,8,500,0.6590909090909091,0.6530612244897959,0.6578947368421053
AMZN,14,3,2,5,entropy,5,2,1000,0.6590909090909091,0.3673469387755102,0.34210526315789475
TSLA,14,7,2,5,entropy,5,2,1000,0.6590909090909091,0.6326530612244898,0.5263157894736842
MSFT,3,7,1,100,gini,5,10,1000,0.6590909090909091,0.55,0.62
TSLA,14,7,2,5,gini,5,1,1000,0.6590909090909091,0.3469387755102041,0.4473684210526316
GOOGL,7,7,2,5,entropy,5,8,500,0.6590909090909091,0.44642857142857145,0.5
GOOGL,7,7,2,5,entropy,5,3,500,0.6590909090909091,0.44642857142857145,0.44
MSFT,14,14,2,10,gini,5,3,1000,0.6590909090909091,0.5714285714285714,0.75
GOOGL,7,7,2,5,gini,5,8,500,0.6590909090909091,0.5892857142857143,0.66
AAPL,14,14,2,10,gini,5,8,500,0.6590909090909091,0.5306122448979592,0.6428571428571429
AAPL,7,7,2,10,gini,5,10,500,0.6590909090909091,0.5178571428571429,0.6388888888888888
AAPL,7,7,2,10,gini,5,8,500,0.6590909090909091,0.4642857142857143,0.5
TSLA,14,3,2,5,gini,5,3,500,0.6590909090909091,0.673469387755102,0.6052631578947368
MSFT,3,7,1,100,gini,5,10,500,0.6590909090909091,0.5833333333333334,0.64
GOOGL,3,7,2,100,entropy,5,9,500,0.6590909090909091,0.5666666666666667,0.5961538461538461
MSFT,14,14,2,5,entropy,5,10,1000,0.6590909090909091,0.46938775510204084,0.6875
AAPL,7,7,2,10,gini,5,6,500,0.6590909090909091,0.5535714285714286,0.5555555555555556
GOOGL,3,7,2,100,gini,5,7,500,0.6590909090909091,0.5166666666666667,0.5576923076923077
MSFT,14,3,2,5,entropy,5,5,500,0.6590909090909091,0.5510204081632653,0.6875
GOOGL,3,7,2,100,gini,5,2,500,0.6590909090909091,0.43333333333333335,0.5
AAPL,14,14,2,5,entropy,5,8,500,0.6590909090909091,0.5102040816326531,0.5714285714285714
TSLA,14,3,2,10,gini,5,4,500,0.6590909090909091,0.6530612244897959,0.5526315789473685
AAPL,14,14,2,5,gini,5,5,500,0.6590909090909091,0.4489795918367347,0.39285714285714285
MSFT,14,3,1,5,entropy,5,10,20000,0.6590909090909091,0.5714285714285714,0.65625
MSFT,14,14,2,5,gini,5,1,1000,0.6590909090909091,0.3469387755102041,0.5
TSLA,14,7,2,5,gini,5,6,1000,0.6590909090909091,0.6326530612244898,0.5789473684210527
AAPL,7,7,2,5,entropy,5,3,500,0.6590909090909091,0.6071428571428571,0.4444444444444444
TSLA,14,7,2,5,gini,5,10,1000,0.6590909090909091,0.673469387755102,0.6052631578947368
AMZN,14,3,2,5,gini,5,1,10000,0.6590909090909091,0.5306122448979592,0.6578947368421053
GOOGL,14,3,2,5,entropy,5,6,20000,0.6590909090909091,0.40816326530612246,0.47058823529411764
AMZN,14,3,2,5,gini,5,3,10000,0.6590909090909091,0.6326530612244898,0.5526315789473685
MSFT,7,14,2,100,entropy,5,5,10000,0.6590909090909091,0.5714285714285714,0.6666666666666666
AAPL,7,14,2,100,gini,5,6,20000,0.6590909090909091,0.5892857142857143,0.7222222222222222
GOOGL,14,3,2,5,entropy,5,1,10000,0.6590909090909091,0.46938775510204084,0.6470588235294118
MSFT,7,3,1,10,gini,5,10,20000,0.6590909090909091,0.625,0.7222222222222222
AMZN,14,3,2,10,gini,5,3,20000,0.6590909090909091,0.5510204081632653,0.631578947368421
GOOGL,14,3,2,5,gini,5,2,10000,0.6590909090909091,0.5306122448979592,0.7647058823529411
MSFT,14,3,2,10,entropy,5,3,10000,0.6590909090909091,0.5510204081632653,0.53125
MSFT,7,14,2,10,gini,5,1,1000,0.6590909090909091,0.4642857142857143,0.6666666666666666
AMZN,14,3,2,10,gini,5,7,20000,0.6590909090909091,0.673469387755102,0.6052631578947368
MSFT,7,14,2,5,entropy,5,7,1000,0.6590909090909091,0.4642857142857143,0.6111111111111112
TSLA,14,3,2,5,entropy,5,1,1000,0.6590909090909091,0.6326530612244898,0.5263157894736842
MSFT,7,14,2,5,entropy,5,4,1000,0.6590909090909091,0.4642857142857143,0.6388888888888888
AMZN,14,3,2,10,entropy,5,1,20000,0.6590909090909091,0.40816326530612246,0.5263157894736842
AMZN,14,3,2,10,entropy,5,2,20000,0.6590909090909091,0.5918367346938775,0.7631578947368421
AMZN,14,3,2,10,entropy,5,8,20000,0.6590909090909091,0.5102040816326531,0.6052631578947368
MSFT,7,14,2,100,entropy,5,9,500,0.6590909090909091,0.5357142857142857,0.6666666666666666
AAPL,3,3,1,100,entropy,5,10,20000,0.6590909090909091,0.48333333333333334,0.5384615384615384
MSFT,7,14,2,100,gini,5,3,500,0.6590909090909091,0.4642857142857143,0.5833333333333334
AAPL,7,14,2,10,entropy,5,2,20000,0.6590909090909091,0.5714285714285714,0.7222222222222222
AMZN,3,7,2,5,entropy,5,6,1000,0.6590909090909091,0.5666666666666667,0.5370370370370371
AMZN,3,7,2,10,entropy,5,10,20000,0.6590909090909091,0.38333333333333336,0.35185185185185186
AMZN,7,7,2,5,entropy,5,6,500,0.6590909090909091,0.375,0.3888888888888889
AMZN,7,7,2,10,entropy,5,3,500,0.6590909090909091,0.5357142857142857,0.5555555555555556
GOOGL,14,3,2,10,entropy,5,2,1000,0.6590909090909091,0.3469387755102041,0.5
AMZN,7,7,2,100,gini,5,5,500,0.6590909090909091,0.4642857142857143,0.48148148148148145
GOOGL,14,3,2,10,gini,5,7,1000,0.6590909090909091,0.3673469387755102,0.5294117647058824
TSLA,14,3,2,5,gini,5,4,1000,0.6590909090909091,0.6530612244897959,0.5526315789473685
AMZN,7,7,2,100,entropy,5,1,500,0.6590909090909091,0.48214285714285715,0.5
MSFT,7,14,2,10,gini,5,6,1000,0.6590909090909091,0.44642857142857145,0.5277777777777778
TSLA,7,14,2,100,gini,5,1,1000,0.6590909090909091,0.5892857142857143,0.4772727272727273
MSFT,7,14,2,100,entropy,5,1,10000,0.6590909090909091,0.5178571428571429,0.7777777777777778
GOOGL,14,3,2,5,gini,5,5,20000,0.6590909090909091,0.46938775510204084,0.6176470588235294
TSLA,14,3,2,100,gini,5,4,500,0.6590909090909091,0.7346938775510204,0.631578947368421
MSFT,7,14,2,100,gini,5,2,10000,0.6590909090909091,0.6071428571428571,0.7222222222222222
MSFT,7,14,2,100,gini,5,1,10000,0.6590909090909091,0.6071428571428571,0.7777777777777778
GOOGL,14,3,2,100,entropy,5,7,10000,0.6590909090909091,0.46938775510204084,0.6764705882352942
MSFT,7,14,2,10,gini,5,10,10000,0.6590909090909091,0.5892857142857143,0.6388888888888888
TSLA,7,14,2,100,gini,5,9,1000,0.6590909090909091,0.625,0.5454545454545454
MSFT,14,3,1,10,entropy,5,10,1000,0.6590909090909091,0.5510204081632653,0.53125
AMZN,14,3,2,10,entropy,5,1,10000,0.6590909090909091,0.4489795918367347,0.5263157894736842
MSFT,7,14,2,5,entropy,5,9,10000,0.6590909090909091,0.39285714285714285,0.4722222222222222
MSFT,7,14,2,5,entropy,5,6,10000,0.6590909090909091,0.5535714285714286,0.6111111111111112
MSFT,14,3,1,5,entropy,5,10,1000,0.6590909090909091,0.673469387755102,0.84375
AMZN,14,3,2,10,entropy,5,6,10000,0.6590909090909091,0.6122448979591837,0.6578947368421053
AMZN,14,3,2,100,gini,5,1,10000,0.6590909090909091,0.4897959183673469,0.6052631578947368
MSFT,7,14,2,5,gini,5,7,10000,0.6590909090909091,0.42857142857142855,0.6111111111111112
AMZN,14,3,2,100,gini,5,4,10000,0.6590909090909091,0.673469387755102,0.8157894736842105
MSFT,7,14,2,5,gini,5,3,10000,0.6590909090909091,0.6607142857142857,0.6111111111111112
TSLA,14,7,2,10,entropy,5,10,1000,0.6590909090909091,0.5714285714285714,0.47368421052631576
AMZN,14,3,2,100,entropy,5,1,10000,0.6590909090909091,0.4897959183673469,0.6052631578947368
MSFT,7,14,2,100,gini,5,7,1000,0.6590909090909091,0.5714285714285714,0.6666666666666666
AMZN,14,3,2,5,gini,5,4,20000,0.6590909090909091,0.673469387755102,0.5789473684210527
MSFT,14,3,1,100,entropy,5,10,500,0.6590909090909091,0.7142857142857143,0.78125
AMZN,14,3,2,5,entropy,5,6,20000,0.6590909090909091,0.7142857142857143,0.7631578947368421
TSLA,14,3,2,100,entropy,5,5,500,0.6590909090909091,0.7346938775510204,0.6842105263157895
GOOGL,14,3,2,5,entropy,5,8,10000,0.6590909090909091,0.4489795918367347,0.5588235294117647
MSFT,3,7,2,100,gini,5,5,1000,0.6590909090909091,0.55,0.62
GOOGL,3,14,1,5,gini,5,10,10000,0.6590909090909091,0.43333333333333335,0.5
TSLA,14,3,2,5,entropy,5,3,20000,0.6590909090909091,0.4897959183673469,0.47368421052631576
AAPL,14,3,2,5,gini,5,8,1000,0.6590909090909091,0.5510204081632653,0.6428571428571429
AMZN,7,14,2,5,gini,5,7,20000,0.6590909090909091,0.5535714285714286,0.5555555555555556
MSFT,7,7,2,10,entropy,5,4,1000,0.6590909090909091,0.42857142857142855,0.4444444444444444
AMZN,7,14,2,5,entropy,5,6,20000,0.6590909090909091,0.5,0.48148148148148145
MSFT,7,7,2,10,entropy,5,7,1000,0.6590909090909091,0.48214285714285715,0.6111111111111112
AMZN,7,14,2,5,entropy,5,8,20000,0.6590909090909091,0.5714285714285714,0.5925925925925926
AAPL,14,3,2,5,entropy,5,7,1000,0.6590909090909091,0.6122448979591837,0.8214285714285714
MSFT,14,7,2,100,gini,5,6,1000,0.6590909090909091,0.4897959183673469,0.59375
MSFT,7,7,2,100,gini,5,2,1000,0.6590909090909091,0.44642857142857145,0.5833333333333334
MSFT,7,7,2,100,gini,5,3,1000,0.6590909090909091,0.5178571428571429,0.6388888888888888
TSLA,3,7,2,5,gini,5,5,10000,0.6590909090909091,0.5333333333333333,0.5172413793103449
MSFT,14,7,2,100,gini,5,3,1000,0.6590909090909091,0.5102040816326531,0.5
AMZN,7,14,2,10,gini,5,2,20000,0.6590909090909091,0.5,0.5
AAPL,14,7,2,10,entropy,5,8,20000,0.6590909090909091,0.42857142857142855,0.5
AMZN,7,14,2,10,gini,5,3,20000,0.6590909090909091,0.44642857142857145,0.4444444444444444
MSFT,14,7,2,10,entropy,5,10,1000,0.6590909090909091,0.40816326530612246,0.59375
MSFT,7,7,2,100,entropy,5,2,1000,0.6590909090909091,0.5178571428571429,0.6944444444444444
MSFT,7,7,2,100,entropy,5,3,1000,0.6590909090909091,0.5714285714285714,0.6944444444444444
MSFT,14,7,2,10,entropy,5,9,1000,0.6590909090909091,0.42857142857142855,0.40625
AAPL,14,7,2,10,entropy,5,2,20000,0.6590909090909091,0.6530612244897959,0.7142857142857143
MSFT,7,7,2,100,entropy,5,9,1000,0.6590909090909091,0.5178571428571429,0.6111111111111112
MSFT,14,7,2,10,entropy,5,3,1000,0.6590909090909091,0.4489795918367347,0.53125
AMZN,7,14,2,100,gini,5,5,20000,0.6590909090909091,0.4642857142857143,0.48148148148148145
AAPL,14,3,2,5,gini,5,6,1000,0.6590909090909091,0.4489795918367347,0.6785714285714286
MSFT,14,7,2,100,entropy,5,10,1000,0.6590909090909091,0.46938775510204084,0.5625
AAPL,14,3,2,5,gini,5,1,1000,0.6590909090909091,0.673469387755102,0.7857142857142857
MSFT,7,7,2,10,gini,5,6,1000,0.6590909090909091,0.48214285714285715,0.4166666666666667
TSLA,14,14,2,10,entropy,5,8,20000,0.6590909090909091,0.5102040816326531,0.39473684210526316
AMZN,7,14,2,100,entropy,5,1,1000,0.6590909090909091,0.5178571428571429,0.5370370370370371
AMZN,7,14,2,100,entropy,5,5,1000,0.6590909090909091,0.5,0.5185185185185185
AMZN,7,14,2,100,entropy,5,6,1000,0.6590909090909091,0.48214285714285715,0.5
AAPL,7,14,2,10,entropy,5,3,500,0.6590909090909091,0.42857142857142855,0.5555555555555556
MSFT,14,7,2,10,gini,5,4,10000,0.6590909090909091,0.4489795918367347,0.40625
AAPL,7,14,2,5,entropy,5,8,500,0.6590909090909091,0.625,0.5277777777777778
AMZN,14,14,2,5,entropy,5,7,20000,0.6590909090909091,0.5102040816326531,0.6578947368421053
AAPL,14,3,2,100,gini,5,8,500,0.6590909090909091,0.5306122448979592,0.7142857142857143
AMZN,14,14,2,5,entropy,5,4,20000,0.6590909090909091,0.6326530612244898,0.7368421052631579
AAPL,14,3,2,100,gini,5,10,500,0.6590909090909091,0.5306122448979592,0.7142857142857143
AAPL,14,7,2,10,gini,5,10,20000,0.6590909090909091,0.4897959183673469,0.6071428571428571
AMZN,7,14,2,5,entropy,5,9,10000,0.6590909090909091,0.5714285714285714,0.5925925925925926
AMZN,7,14,2,10,gini,5,1,10000,0.6590909090909091,0.48214285714285715,0.5
AAPL,14,3,2,100,entropy,5,1,500,0.6590909090909091,0.5714285714285714,0.8571428571428571
AMZN,7,14,2,10,entropy,5,5,10000,0.6590909090909091,0.5714285714285714,0.5925925925925926
AMZN,7,14,2,10,entropy,5,9,10000,0.6590909090909091,0.5714285714285714,0.5740740740740741
AMZN,14,14,2,5,gini,5,2,20000,0.6590909090909091,0.6938775510204082,0.7631578947368421
AAPL,3,14,2,10,entropy,5,6,10000,0.6590909090909091,0.5666666666666667,0.5961538461538461
AAPL,3,14,2,10,gini,5,3,1000,0.6590909090909091,0.5166666666666667,0.5576923076923077
AAPL,3,14,2,5,entropy,5,9,1000,0.6590909090909091,0.4666666666666667,0.5192307692307693
AMZN,7,14,2,100,entropy,5,1,10000,0.6590909090909091,0.5535714285714286,0.5740740740740741
TSLA,3,14,2,5,entropy,5,3,10000,0.6590909090909091,0.5333333333333333,0.5344827586206896
AAPL,14,3,2,100,entropy,5,8,500,0.6590909090909091,0.5306122448979592,0.7142857142857143
MSFT,14,7,2,5,entropy,5,9,10000,0.6590909090909091,0.6530612244897959,0.71875
MSFT,14,7,2,10,entropy,5,3,10000,0.6590909090909091,0.40816326530612246,0.53125
AAPL,14,3,2,10,entropy,5,4,1000,0.6590909090909091,0.4897959183673469,0.7142857142857143
AAPL,14,7,2,10,gini,5,8,20000,0.6590909090909091,0.46938775510204084,0.6071428571428571
TSLA,3,14,2,5,entropy,5,10,500,0.6590909090909091,0.5166666666666667,0.5172413793103449
AAPL,14,3,2,5,gini,5,3,10000,0.6590909090909091,0.3673469387755102,0.5357142857142857
AAPL,14,3,2,5,gini,5,6,10000,0.6590909090909091,0.5306122448979592,0.6071428571428571
MSFT,7,7,2,100,entropy,5,5,10000,0.6590909090909091,0.5892857142857143,0.6666666666666666
TSLA,3,14,2,10,gini,5,2,500,0.6590909090909091,0.5666666666666667,0.5517241379310345
AAPL,14,7,2,5,entropy,5,4,20000,0.6590909090909091,0.42857142857142855,0.5357142857142857
AAPL,14,3,2,5,entropy,5,2,10000,0.6590909090909091,0.5510204081632653,0.7142857142857143
AAPL,14,3,2,5,gini,5,2,20000,0.6590909090909091,0.5102040816326531,0.7142857142857143
AAPL,14,3,2,5,entropy,5,4,10000,0.6590909090909091,0.6122448979591837,0.7142857142857143
AAPL,14,3,2,5,gini,5,1,20000,0.6590909090909091,0.6326530612244898,0.6785714285714286
MSFT,7,7,2,100,entropy,5,6,20000,0.6590909090909091,0.6428571428571429,0.6666666666666666
AAPL,14,3,2,10,gini,5,1,10000,0.6590909090909091,0.6122448979591837,0.8214285714285714
AAPL,14,3,2,10,gini,5,2,10000,0.6590909090909091,0.5102040816326531,0.5714285714285714
AAPL,14,3,2,100,entropy,5,9,10000,0.6590909090909091,0.5714285714285714,0.8214285714285714
AAPL,14,3,2,10,gini,5,8,10000,0.6590909090909091,0.6530612244897959,0.7142857142857143
MSFT,7,7,2,100,gini,5,10,20000,0.6590909090909091,0.6071428571428571,0.5833333333333334
AAPL,14,3,2,10,gini,5,9,10000,0.6590909090909091,0.5918367346938775,0.6428571428571429
MSFT,7,7,2,5,entropy,5,7,20000,0.6590909090909091,0.6964285714285714,0.8333333333333334
MSFT,7,7,2,100,gini,5,5,20000,0.6590909090909091,0.6607142857142857,0.6388888888888888
MSFT,7,7,2,100,gini,5,3,20000,0.6590909090909091,0.625,0.6388888888888888
MSFT,7,7,2,100,gini,5,2,20000,0.6590909090909091,0.6428571428571429,0.6111111111111112
TSLA,3,14,2,10,entropy,5,10,500,0.6590909090909091,0.6,0.603448275862069
TSLA,3,14,2,100,gini,5,2,500,0.6590909090909091,0.55,0.5517241379310345
MSFT,14,7,2,5,gini,5,10,500,0.6590909090909091,0.46938775510204084,0.5625
MSFT,7,7,2,100,gini,5,8,10000,0.6590909090909091,0.6607142857142857,0.6944444444444444
AMZN,14,14,2,10,entropy,5,7,500,0.6590909090909091,0.6122448979591837,0.7368421052631579
MSFT,14,7,2,5,entropy,5,10,500,0.6590909090909091,0.4897959183673469,0.625
AMZN,7,14,2,100,entropy,5,1,20000,0.6590909090909091,0.5178571428571429,0.5370370370370371
AAPL,14,7,2,10,gini,5,6,20000,0.6590909090909091,0.46938775510204084,0.6428571428571429
AMZN,7,14,2,100,entropy,5,3,20000,0.6590909090909091,0.5178571428571429,0.5370370370370371
AAPL,14,7,2,10,gini,5,4,20000,0.6590909090909091,0.5306122448979592,0.6428571428571429
AAPL,14,3,2,100,gini,5,1,1000,0.6590909090909091,0.5714285714285714,0.7857142857142857
AAPL,14,3,2,100,gini,5,2,1000,0.6590909090909091,0.5510204081632653,0.7857142857142857
AMZN,14,14,2,5,entropy,5,6,10000,0.6590909090909091,0.6326530612244898,0.6842105263157895
AMZN,7,14,2,100,entropy,5,5,20000,0.6590909090909091,0.5535714285714286,0.5740740740740741
AMZN,7,14,2,100,entropy,5,10,20000,0.6590909090909091,0.5535714285714286,0.5740740740740741
MSFT,14,7,2,5,gini,5,8,1000,0.6590909090909091,0.5714285714285714,0.78125
MSFT,14,7,2,5,gini,5,6,1000,0.6590909090909091,0.3877551020408163,0.4375
MSFT,14,7,2,10,gini,5,6,1000,0.6590909090909091,0.5510204081632653,0.625
AMZN,14,14,2,5,gini,5,10,10000,0.6590909090909091,0.6326530612244898,0.6842105263157895
AAPL,14,3,2,100,gini,5,6,1000,0.6590909090909091,0.5918367346938775,0.8214285714285714
MSFT,14,7,2,100,entropy,5,2,500,0.6590909090909091,0.6122448979591837,0.65625
AMZN,14,14,2,5,gini,5,5,10000,0.6590909090909091,0.673469387755102,0.6842105263157895
MSFT,7,7,2,10,gini,5,6,10000,0.6590909090909091,0.6964285714285714,0.7222222222222222
AMZN,14,14,2,10,gini,5,3,500,0.6590909090909091,0.5510204081632653,0.6842105263157895
AAPL,14,3,2,100,gini,5,9,1000,0.6590909090909091,0.5510204081632653,0.7857142857142857
AAPL,14,3,2,100,entropy,5,1,1000,0.6590909090909091,0.5918367346938775,0.8571428571428571
AAPL,14,3,2,10,entropy,5,2,20000,0.6590909090909091,0.5510204081632653,0.6785714285714286
AAPL,14,3,2,10,gini,5,7,20000,0.6590909090909091,0.5714285714285714,0.7857142857142857
AAPL,14,3,2,10,gini,5,5,20000,0.6590909090909091,0.5306122448979592,0.7142857142857143
MSFT,7,7,2,100,gini,5,1,10000,0.6590909090909091,0.5,0.6388888888888888
AMZN,14,14,2,5,entropy,5,6,500,0.6590909090909091,0.673469387755102,0.631578947368421
TSLA,14,7,2,5,entropy,5,1,20000,0.6590909090909091,0.6326530612244898,0.5263157894736842
TSLA,3,7,2,100,gini,5,4,500,0.6590909090909091,0.55,0.5344827586206896
AAPL,14,3,2,10,entropy,5,3,500,0.6590909090909091,0.5510204081632653,0.6785714285714286
MSFT,14,7,2,100,entropy,5,4,20000,0.6590909090909091,0.32653061224489793,0.4375
TSLA,7,14,2,5,gini,5,6,500,0.6590909090909091,0.5714285714285714,0.5227272727272727
AMZN,3,14,2,5,entropy,5,8,10000,0.6590909090909091,0.4166666666666667,0.4074074074074074
AMZN,3,14,2,5,entropy,5,10,10000,0.6590909090909091,0.5166666666666667,0.48148148148148145
GOOGL,14,7,1,5,entropy,5,10,10000,0.6590909090909091,0.5714285714285714,0.7647058823529411
TSLA,14,3,2,10,entropy,5,3,20000,0.6590909090909091,0.7346938775510204,0.6578947368421053
AAPL,3,3,1,100,gini,5,10,10000,0.6590909090909091,0.45,0.5192307692307693
AAPL,7,14,2,5,entropy,5,6,10000,0.6590909090909091,0.4642857142857143,0.5
TSLA,14,3,2,10,entropy,5,8,20000,0.6590909090909091,0.6326530612244898,0.5263157894736842
AAPL,7,3,2,5,gini,5,7,500,0.6590909090909091,0.5178571428571429,0.5555555555555556
MSFT,3,7,2,100,entropy,5,7,10000,0.6590909090909091,0.45,0.44
TSLA,14,3,2,100,gini,5,5,20000,0.6590909090909091,0.6530612244897959,0.5526315789473685
AAPL,7,3,2,5,entropy,5,7,500,0.6590909090909091,0.5714285714285714,0.5833333333333334
TSLA,14,3,2,100,entropy,5,1,20000,0.6590909090909091,0.6326530612244898,0.5263157894736842
AMZN,7,14,2,5,gini,5,3,500,0.6590909090909091,0.5714285714285714,0.5925925925925926
GOOGL,7,7,1,100,gini,5,10,10000,0.6590909090909091,0.5892857142857143,0.66
AMZN,7,14,2,5,gini,5,9,500,0.6590909090909091,0.39285714285714285,0.4074074074074074
AAPL,7,3,2,5,gini,5,5,1000,0.6590909090909091,0.5357142857142857,0.6944444444444444
AAPL,7,14,2,5,gini,5,5,10000,0.6590909090909091,0.48214285714285715,0.5555555555555556
TSLA,3,7,2,5,gini,5,7,500,0.6590909090909091,0.45,0.43103448275862066
AMZN,7,14,2,5,entropy,5,9,500,0.6590909090909091,0.48214285714285715,0.48148148148148145
AMZN,7,14,2,10,gini,5,4,500,0.6590909090909091,0.5,0.5185185185185185
MSFT,3,7,2,5,entropy,5,10,20000,0.6590909090909091,0.48333333333333334,0.5
AAPL,14,7,2,10,gini,5,2,10000,0.6590909090909091,0.4489795918367347,0.7142857142857143
MSFT,14,7,2,100,entropy,5,6,20000,0.6590909090909091,0.3673469387755102,0.46875
TSLA,7,14,2,5,entropy,5,7,500,0.6590909090909091,0.5892857142857143,0.6136363636363636
MSFT,3,7,2,10,entropy,5,1,10000,0.6590909090909091,0.48333333333333334,0.54
AMZN,14,7,2,5,entropy,5,9,20000,0.6590909090909091,0.6530612244897959,0.631578947368421
AAPL,7,14,2,10,entropy,5,2,10000,0.6590909090909091,0.4642857142857143,0.5277777777777778
AMZN,14,7,2,10,gini,5,10,20000,0.6590909090909091,0.7755102040816326,0.7105263157894737
TSLA,14,3,2,5,entropy,5,9,20000,0.6590909090909091,0.3877551020408163,0.3684210526315789
AAPL,3,14,1,5,gini,5,10,20000,0.6590909090909091,0.4,0.46153846153846156
AAPL,3,14,1,100,gini,5,10,20000,0.6590909090909091,0.4,0.46153846153846156
GOOGL,14,14,2,10,entropy,5,7,20000,0.6590909090909091,0.3469387755102041,0.5294117647058824
GOOGL,7,14,1,5,entropy,5,10,1000,0.6590909090909091,0.5892857142857143,0.62
TSLA,7,14,2,10,gini,5,7,500,0.6590909090909091,0.5178571428571429,0.4318181818181818
TSLA,7,14,2,10,gini,5,6,500,0.6590909090909091,0.5892857142857143,0.5681818181818182
AMZN,14,7,2,100,gini,5,1,20000,0.6590909090909091,0.5510204081632653,0.7105263157894737
GOOGL,3,7,1,100,gini,5,10,20000,0.6590909090909091,0.5333333333333333,0.6153846153846154
MSFT,3,14,2,5,entropy,5,7,500,0.6590909090909091,0.5,0.6
AMZN,14,7,2,100,entropy,5,1,20000,0.6590909090909091,0.6530612244897959,0.8157894736842105
TSLA,14,7,2,10,entropy,5,6,20000,0.6590909090909091,0.5918367346938775,0.5
AMZN,3,14,2,5,gini,5,2,500,0.6590909090909091,0.45,0.4074074074074074
MSFT,3,7,1,100,entropy,5,10,1000,0.6590909090909091,0.5833333333333334,0.68
AAPL,7,14,2,10,gini,5,9,10000,0.6590909090909091,0.48214285714285715,0.7222222222222222
AAPL,3,3,1,10,gini,5,10,20000,0.6590909090909091,0.5166666666666667,0.5961538461538461
GOOGL,3,14,1,10,gini,5,10,1000,0.6590909090909091,0.48333333333333334,0.5769230769230769
GOOGL,3,14,1,5,entropy,5,10,1000,0.6590909090909091,0.5,0.5769230769230769
AMZN,3,14,2,100,gini,5,8,500,0.6590909090909091,0.31666666666666665,0.25925925925925924
GOOGL,14,14,2,10,entropy,5,1,20000,0.6590909090909091,0.4489795918367347,0.6176470588235294
GOOGL,3,14,1,10,entropy,5,10,500,0.6590909090909091,0.5833333333333334,0.6346153846153846
TSLA,14,3,2,10,gini,5,5,20000,0.6590909090909091,0.673469387755102,0.5789473684210527
AMZN,14,14,2,10,entropy,5,1,20000,0.6590909090909091,0.40816326530612246,0.5263157894736842
AMZN,7,14,2,100,gini,5,2,500,0.6590909090909091,0.5357142857142857,0.5555555555555556
AAPL,7,14,2,100,entropy,5,5,1000,0.6590909090909091,0.48214285714285715,0.5833333333333334
GOOGL,3,3,1,10,entropy,5,10,1000,0.6590909090909091,0.55,0.6346153846153846
MSFT,14,7,2,100,entropy,5,1,10000,0.6590909090909091,0.42857142857142855,0.625
AMZN,7,14,2,10,gini,5,8,1000,0.6590909090909091,0.5357142857142857,0.5555555555555556
MSFT,14,7,2,100,gini,5,9,10000,0.6590909090909091,0.46938775510204084,0.59375
AAPL,7,3,2,10,gini,5,1,20000,0.6590909090909091,0.5357142857142857,0.6111111111111112
AAPL,7,3,2,10,gini,5,5,20000,0.6590909090909091,0.625,0.5555555555555556
AMZN,7,14,2,10,gini,5,9,1000,0.6590909090909091,0.5178571428571429,0.5370370370370371
TSLA,3,7,2,10,entropy,5,7,500,0.6590909090909091,0.55,0.5517241379310345
AAPL,7,3,2,100,entropy,5,2,20000,0.6590909090909091,0.5714285714285714,0.7777777777777778
MSFT,14,7,2,100,gini,5,7,10000,0.6590909090909091,0.3877551020408163,0.46875
AMZN,7,14,2,10,entropy,5,2,1000,0.6590909090909091,0.5,0.5185185185185185
MSFT,14,7,2,100,gini,5,5,10000,0.6590909090909091,0.3673469387755102,0.46875
AAPL,14,3,2,5,gini,5,9,500,0.6590909090909091,0.5510204081632653,0.75
AMZN,7,14,2,10,entropy,5,3,1000,0.6590909090909091,0.4642857142857143,0.48148148148148145
AAPL,14,3,2,5,entropy,5,3,500,0.6590909090909091,0.6938775510204082,0.8571428571428571
MSFT,7,7,2,10,entropy,5,2,500,0.6590909090909091,0.5535714285714286,0.6944444444444444
TSLA,14,14,2,10,entropy,5,5,20000,0.6590909090909091,0.5918367346938775,0.5263157894736842
AMZN,7,14,2,10,entropy,5,8,1000,0.6590909090909091,0.4107142857142857,0.42592592592592593
AAPL,14,3,2,10,gini,5,3,500,0.6590909090909091,0.46938775510204084,0.4642857142857143
AAPL,14,3,2,10,gini,5,6,500,0.6590909090909091,0.673469387755102,0.8214285714285714
