,date,4. close,1. open,2. high,3. low,6. volume,SMA_10,EMA_10,SMA_20,EMA_20,SMA_30,EMA_30,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,HMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,WILLR_14,CCI_20_0.015,MOM_10,BULLP_13,BEARP_13,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,UO_7_14_28,s_SMA_10,s_EMA_10,s_SMA_20,s_EMA_20,s_SMA_30,s_EMA_30,s_SMA_50,s_EMA_50,s_SMA_100,s_EMA_100,s_SMA_200,s_EMA_200,s_HMA,s_MACD,s_RSI,s_STOCHRSI,s_WILLR,s_MOM,s_ERI,s_CCI,s_BBANDS,s_UO
11,1999-11-16,87.31,86.94,87.75,85.87,29582600.0,89.43599999999999,89.398,,,,,,,,,,,87.46199999999999,,,,,,,,,-5.25,,,85.80666468372092,88.048,90.28933531627908,5.091166900506717,0.3353659993130389,,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1999-11-17,85.0,86.44,87.06,85.0,33409500.0,88.73599999999999,88.59836363636363,,,,,,,,,,,86.3595925925926,,,,,,,,,-7.0,-2.5007692307692224,-4.560769230769225,84.30018051031651,87.624,90.94781948968348,7.586550464903421,0.10527338982390595,,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1999-11-18,84.94,84.94,85.81,84.5,32246600.0,88.05499999999999,87.93320661157023,,,,,,,,,,,85.18951851851854,,,,,,,-94.37314906219157,,-6.810000000000002,-3.090659340659329,-4.400659340659331,83.50692093779487,86.688,89.86907906220513,7.339145123212275,0.22525046284321387,,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14,1999-11-19,86.0,84.44,86.56,84.37,29113000.0,87.499,87.58171450037564,,,,,,,,,,,84.68018518518518,30.28202146694671,,,,,,-83.90918065153015,,-5.560000000000002,-1.9262794348508692,-4.116279434850867,84.08486387239971,86.05,88.01513612760029,4.567428535968132,0.48727823500424516,,-1,-1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,1999-11-22,89.81,89.62,90.37,88.44,45298300.0,87.48599999999999,87.98685731848916,,,,,,,,,,,85.93937037037036,50.780789291047554,,,,,,-40.41621029572836,,-0.12999999999999545,1.6946176272706879,-0.23538237272931894,82.98068288358068,86.612,90.2433171164193,8.385251735139036,0.9403360953440251,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,1999-11-23,89.62,89.25,91.37,88.37,35393700.0,87.561,88.28379235149113,,,,,,,,,,,87.92462962962964,49.991399377797656,,,,,,-38.23529411764706,,0.75,2.5596722519462958,-0.4403277480537042,82.69434521908406,87.074,91.45365478091594,10.059615455626115,0.7906621785687349,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17,1999-11-24,91.69,89.56,92.25,89.5,26885500.0,88.018,88.90310283303819,,,,,,,,,,,90.29870370370372,57.70538206567503,,,,,,-13.882352941176546,,4.569999999999993,3.0282905016682378,0.27829050166823777,83.34986764297892,88.412,93.47413235702109,11.451233671947438,0.8237765993468608,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0
18,1999-11-26,91.12,91.62,93.37,91.0,14257100.0,88.16799999999999,89.30617504521305,,,,,,,,,,,91.87544444444443,55.181235484855435,,,,,,-25.0,,1.5,3.8771061442870547,1.5071061442870501,85.68098802623437,89.648,93.61501197376562,8.850196264870656,0.6855300676850159,,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
19,1999-11-29,90.19,90.12,92.06,89.5,25730100.0,88.268,89.46687049153795,89.38300000000001,89.383,,,,,,,,,92.19622222222222,51.24279879174334,,,,,,-35.33333333333341,38.83972866802366,1.0,2.4675195522460456,-0.0924804477539567,88.89952718271007,90.486,92.07247281728993,3.506559727007339,0.4067112916231227,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
20,1999-11-30,91.05,89.75,92.87,89.56,32072800.0,88.673,89.75471222034923,89.317,89.5417619047619,,,,,,,,,91.98507407407408,54.47836636507014,,,,,,-25.777777777777857,62.741857975095996,4.049999999999997,3.0693024733537584,-0.2406975266462439,89.26438236265354,90.73400000000001,92.20361763734648,3.239397882483906,0.607510957942283,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
21,1999-12-01,93.19,91.06,93.94,90.87,24432100.0,89.261,90.37930999846756,89.3485,89.88921315192742,,,,,,,,,92.22825925925925,61.35135981534906,,,,,,-7.836990595611293,114.98588374549425,5.8799999999999955,3.655116405731789,0.5851164057317959,89.45969821204127,91.44800000000001,93.43630178795874,4.348486107861807,0.9380622726765222,,1,1,1,1,0,0,0,0,0,0,0,0,-1.0,0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0
22,1999-12-02,94.81,93.06,95.25,92.87,27736900.0,90.24199999999999,91.18488999874617,89.489,90.35785951841052,,,,,,,,,93.34396296296295,65.58715188647095,,,,,,-4.044117647058809,160.2058783692264,9.810000000000002,4.31867120491296,1.9386712049129642,88.69688163170535,92.072,95.44711836829465,7.331476167118452,0.9056154038507739,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0
23,1999-12-03,96.12,95.81,97.12,95.73,32050300.0,91.36,92.08218272624686,89.7075,90.90663480237143,,,,,,,,,95.0581851851852,68.58543368190352,,,,,,-7.843137254901967,195.29266718118197,11.180000000000007,5.447432461353969,4.057432461353969,88.6250432878203,93.072,97.5189567121797,9.555949613588831,0.8427062817647722,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0
24,1999-12-06,95.44,95.25,97.19,94.75,24549100.0,92.304,92.69269495783834,89.9015,91.33838386881224,,,,,,,,,96.31929629629632,65.40011672133063,,,,,,-13.650546021840881,157.81285807463854,9.439999999999998,4.979227824017684,2.5392278240176864,90.48790809142089,94.122,97.75609190857911,7.722088159153245,0.68133828658661,,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0
25,1999-12-07,93.0,94.75,94.87,92.87,28429600.0,92.623,92.74856860186773,90.05449999999999,91.49663302416346,,,,,,,,,96.06014814814814,55.44883953587839,1.998165754323395,,,,,-32.68330733229329,87.50759288366763,3.1899999999999977,2.546480992015148,0.5464809920151481,92.05119037713192,94.512,96.97280962286808,5.207401436575426,0.192784036207206,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
26,1999-12-08,91.75,93.12,94.31,91.69,20477900.0,92.83599999999998,92.56701067425541,90.1985,91.52076321233837,,,,,,,,,94.51540740740738,51.154567187645824,1.7957786494504973,,,,,-42.43369734789392,56.44252519021155,2.1299999999999955,2.068412278870113,-0.5515877211298914,90.99466941921393,94.224,97.45333058078607,6.854581806728793,0.1169484761455122,,-1,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
27,1999-12-09,92.75,92.0,93.31,91.44,23129100.0,92.942,92.60028146075442,90.47999999999999,91.63783338259185,,,,,,,,,92.99555555555555,54.20980015993083,1.6965206197130414,,,,,-34.633385335413415,49.22589327262879,1.0600000000000023,0.9957819533172341,-0.8742180466827705,90.46341462704024,93.812,97.16058537295976,7.138927584871362,0.34142557502404175,47.098591937806006,-1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
28,1999-12-10,93.87,93.37,94.12,92.25,18418000.0,93.217,92.83113937698087,90.69250000000001,91.85042067948787,,,,,,,,,92.46511111111111,57.42203973629185,1.6887655181271413,,,,,-37.641723356009024,65.60698432578809,2.75,1.583527388557627,-0.28647261144237746,90.88324547403337,93.362,95.84075452596662,5.309985917111077,0.6024708164278406,46.91674535981478,1,1,1,1,0,0,0,0,0,0,0,0,-1.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
